simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.0843342	18999	274.461
40	1179	42	0	109.805	3.58345e-05	7.30081
80	1179	0	0	91.3579	7.63583e-14	0.029912
120	1179	0	0	91.2556	1.62709e-22	0.000122552
160	1179	0	0	93.0713	3.4671e-31	5.02105e-07
200	1179	0	0	93.0324	7.38789e-40	2.05716e-09
240	1179	0	0	91.9823	1.57426e-48	8.42837e-12
280	1179	0	0	93.0617	3.35452e-57	3.45317e-14
320	1179	0	0	92.6681	7.14801e-66	1.41479e-16
360	1179	0	0	92.9281	1.52314e-74	5.79651e-19
400	1179	0	0	92.9016	3.2456e-83	2.37488e-21
440	1179	0	0	92.4441	6.91591e-92	9.73007e-24
480	1179	0	0	93.483	1.47368e-100	3.98649e-26
520	1179	0	0	109.573	3.14021e-109	114.332
560	1179	0	0	93.7461	6.69135e-118	0.468428
600	1179	0	0	92.8936	1.42583e-126	0.00191919
640	1179	0	0	92.6185	3.03825e-135	7.86306e-06
680	1179	0	0	92.6739	6.47407e-144	3.22156e-08
720	1179	0	0	93.2418	1.37953e-152	1.3199e-10
760	1179	0	0	92.8872	2.93959e-161	5.40773e-13
800	1179	0	0	92.7921	6.26386e-170	2.21559e-15
840	1179	0	0	93.0318	1.33474e-178	9.07746e-18
880	1179	0	0	91.3488	2.84414e-187	3.71911e-20
920	1179	0	0	92.3307	6.06047e-196	1.52375e-22
960	1179	0	0	92.8045	1.2914e-204	6.24292e-25
1000	1179	0	0	93.2506	2.75179e-213	2.55777e-27
1040	1179	0	0	109.89	5.86368e-222	7.31822
1080	1179	0	0	92.5509	1.24947e-230	0.0299833
1120	1179	0	0	92.1815	2.66244e-239	0.000122844
1160	1179	0	0	92.1199	5.67329e-248	5.03302e-07
1200	1179	0	0	92.5146	1.2089e-256	2.06207e-09
1240	1179	0	0	92.6179	2.57599e-265	8.44847e-12
1280	1179	0	0	92.5218	5.48907e-274	3.46141e-14
1320	1179	0	0	91.4746	1.16964e-282	1.41817e-16
1360	1179	0	0	93.7285	2.49235e-291	5.81034e-19
1400	1179	0	0	92.8603	5.31084e-300	2.38054e-21
1440	1179	0	0	90.9981	0	9.75327e-24
1440.02	1179	0	0	0.146263	0	9.7265e-24
