simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.0872262	18999	274.461
40	1181	44	0	112.518	3.58457e-05	7.30081
80	1181	0	0	94.4726	7.63822e-14	0.029912
120	1181	0	0	95.386	1.6276e-22	0.000122552
160	1181	0	0	94.6367	3.46818e-31	5.02105e-07
200	1181	0	0	94.6101	7.3902e-40	2.05716e-09
240	1181	0	0	94.6938	1.57475e-48	8.42837e-12
280	1181	0	0	111.412	3.35557e-57	28.8465
320	1181	0	0	94.7485	7.15024e-66	0.118186
360	1181	0	0	94.7041	1.52362e-74	0.000484219
400	1181	0	0	94.2686	3.24661e-83	1.98389e-06
440	1181	0	0	94.7323	6.91807e-92	8.12814e-09
480	1181	0	0	95.9591	1.47414e-100	3.33016e-11
520	1181	0	0	110.79	3.14119e-109	114.332
560	1181	0	0	94.5644	6.69344e-118	0.468428
600	1181	0	0	94.6948	1.42628e-126	0.00191919
640	1181	0	0	94.5464	3.0392e-135	7.86306e-06
680	1181	0	0	93.2484	6.4761e-144	3.22156e-08
720	1181	0	0	92.7372	1.37997e-152	1.3199e-10
760	1181	0	0	110.331	2.94051e-161	449.402
800	1181	0	0	94.8229	6.26582e-170	1.8515
840	1181	0	0	93.9744	1.33516e-178	0.00758575
880	1181	0	0	94.643	2.84503e-187	3.10794e-05
920	1181	0	0	95.8014	6.06236e-196	1.27335e-07
960	1181	0	0	94.5917	1.2918e-204	5.21702e-10
1000	1181	0	0	93.4597	2.75265e-213	2.13745e-12
1040	1181	0	0	110.737	5.86552e-222	7.31822
1080	1181	0	0	94.3436	1.24986e-230	0.0299833
1120	1181	0	0	94.5126	2.66327e-239	0.000122844
1160	1181	0	0	94.4903	5.67506e-248	5.03302e-07
1200	1181	0	0	94.3761	1.20928e-256	2.06207e-09
1240	1181	0	0	94.2082	2.5768e-265	8.44847e-12
1280	1181	0	0	111.171	5.49079e-274	28.9259
1320	1181	0	0	94.4824	1.17001e-282	0.118512
1360	1181	0	0	94.7057	2.49313e-291	0.000485552
1400	1181	0	0	93.3511	5.3125e-300	1.98935e-06
1440	1181	0	0	92.6128	0	8.15051e-09
1440.02	1181	0	0	0.141587	0	8.12814e-09
