simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.0696874	18999	274.461
40	1189	52	0	112.987	3.58081e-05	7.30081
80	1189	0	0	93.3807	7.6302e-14	0.029912
120	1189	0	0	93.9764	1.62589e-22	0.000122552
160	1189	0	0	93.7529	3.46454e-31	5.02105e-07
200	1189	0	0	93.6402	7.38244e-40	2.05716e-09
240	1189	0	0	93.6415	1.5731e-48	8.42837e-12
280	1189	0	0	93.6366	3.35204e-57	3.45317e-14
320	1189	0	0	93.7097	7.14273e-66	1.41479e-16
360	1189	0	0	110.449	1.52202e-74	449.402
400	1189	0	0	96.1326	3.2432e-83	1.8515
440	1188	0	1	96.1992	6.91081e-92	0.00758575
480	1188	0	0	95.8028	1.4726e-100	3.10794e-05
520	1188	0	0	93.4017	3.13789e-109	1.27335e-07
560	1188	0	0	93.7245	6.68641e-118	5.21702e-10
600	1188	0	0	94.4112	1.42478e-126	2.13745e-12
640	1188	0	0	93.7056	3.03601e-135	8.75732e-15
680	1188	0	0	93.4576	6.4693e-144	3.58794e-17
720	1188	0	0	110.777	1.37852e-152	114.332
760	1188	0	0	94.2015	2.93742e-161	0.468428
800	1188	0	0	93.8046	6.25924e-170	0.00191919
840	1188	0	0	93.7676	1.33376e-178	7.86306e-06
880	1188	0	0	93.4905	2.84205e-187	3.22156e-08
920	1188	0	0	94.802	6.056e-196	1.3199e-10
960	1188	0	0	93.3789	1.29045e-204	5.40773e-13
1000	1188	0	0	93.4469	2.74976e-213	2.21559e-15
1040	1188	0	0	93.4039	5.85936e-222	9.07746e-18
1080	1188	0	0	110.749	1.24855e-230	28.9259
1120	1188	0	0	93.4253	2.66048e-239	0.118512
1160	1188	0	0	93.3861	5.6691e-248	0.000485552
1200	1188	0	0	93.4874	1.20801e-256	1.98935e-06
1240	1188	0	0	93.3717	2.57409e-265	8.15051e-09
1280	1188	0	0	93.5029	5.48502e-274	3.33933e-11
1320	1188	0	0	93.4084	1.16878e-282	1.36815e-13
1360	1188	0	0	94.4548	2.49051e-291	5.60542e-16
1400	1188	0	0	93.4433	5.30692e-300	2.29659e-18
1440	1188	0	0	109.082	0	7.31822
1440.02	1188	0	0	0.175495	0	7.29813
